yearOfRegistration,gender,ageBroad,majorityStatusAtExploit,traffickMonths,citizenship,CountryOfExploitation,meansOfControlDebtBondage,meansOfControlTakesEarnings,meansOfControlThreats,meansOfControlPsychologicalAbuse,meansOfControlPhysicalAbuse,meansOfControlSexualAbuse,meansOfControlFalsePromises,meansOfControlPsychoactiveSubstances,meansOfControlRestrictsMovement,meansOfControlRestrictsMedicalCare,meansOfControlExcessiveWorkingHours,meansOfControlThreatOfLawEnforce,meansOfControlWithholdsNecessities,meansOfControlWithholdsDocuments,meansOfControlOther,isForcedLabour,isSexualExploit,isOtherExploit,typeOfLabourAgriculture,typeOfLabourConstruction,typeOfLabourDomesticWork,typeOfLabourHospitality,typeOfLabourOther,typeOfSexProstitution,typeOfSexPornography,typeOfSexOther,recruiterRelationIntimatePartner,recruiterRelationFriend,recruiterRelationFamily,recruiterRelationOther
2016,Female,,,,USA,USA,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,
2016,Female,,,,USA,USA,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,
2016,Female,,,,USA,USA,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,
2016,Female,,,,USA,USA,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,
2016,Female,,,,USA,USA,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,
2016,Female,,,,USA,USA,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,
2016,Female,,,,USA,USA,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,
2016,Female,,,,USA,USA,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,
2016,Female,,,,USA,USA,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,
2016,Female,,,,USA,USA,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,
2016,Female,,,,USA,USA,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,
2016,Female,,,,USA,USA,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,
2016,Female,,,,USA,USA,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,
2016,Female,,,,USA,USA,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,
2016,Female,,,,USA,USA,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,
2016,Female,,,,USA,USA,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,
2016,Female,,,,USA,USA,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,
2016,Female,,,,USA,USA,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,
2016,Female,,,,USA,USA,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,
2016,Female,,,,USA,USA,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,
2016,Female,,,,USA,USA,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
2016,Female,,,,USA,USA,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
2016,Female,,,,USA,USA,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
2016,Female,,Adult,,,USA,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1
2016,Female,,Adult,,,USA,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1
2016,Female,,Adult,,,USA,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1
2016,Female,,Adult,,,USA,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1
2016,Female,,Adult,,,USA,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1
2016,Female,,Adult,,,USA,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,
2016,Female,,Adult,,,USA,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,
2016,Female,,Adult,,,USA,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,
2016,Female,,Adult,,,USA,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,
2016,Female,,Adult,,,USA,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,
2016,Female,,Adult,,,USA,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,
2016,Female,,Adult,,,USA,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,
2016,Female,,Adult,,,USA,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,
2016,Female,,Adult,,,USA,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,
2016,Female,,Adult,,,USA,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,
2016,Female,,Adult,,,USA,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,
2016,Female,,Adult,,,USA,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,
2016,Female,,Adult,,,USA,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,
2016,Female,,Adult,,,USA,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,
2016,Female,,Adult,,,USA,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,
2016,Female,,Adult,,,USA,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,
2016,Female,,Adult,,,USA,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,
2016,Female,,Adult,,,USA,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,
2016,Female,,Adult,,,USA,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,
2016,Female,,Adult,,,USA,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,
2016,Female,,Adult,,,USA,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,
2016,Female,,Adult,,,USA,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,
2016,Female,,Adult,,,USA,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,
2016,Female,,Adult,,,USA,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,
2016,Female,,Adult,,,USA,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,
2016,Female,,Adult,,,USA,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,
2016,Female,,Adult,,,USA,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,
2016,Female,,Adult,,,USA,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,
2016,Female,,Adult,,,USA,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,
2016,Female,,Adult,,,USA,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,
2016,Female,,Adult,,,USA,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2016,Female,,Adult,,,USA,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,
2016,Female,,Adult,,,USA,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,
2016,Female,,Adult,,,USA,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,
2016,Female,,Adult,,,USA,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
2016,Female,,Adult,,,USA,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
2016,Female,,Adult,,MEX,USA,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
2016,Female,,Adult,,PHL,USA,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
2016,Female,,Adult,,USA,USA,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
2016,Female,,Adult,,USA,USA,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
2016,Female,,Adult,,USA,USA,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
2016,Female,,Minor,,,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1
2016,Female,,Minor,,,USA,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1
2016,Female,,Minor,,,USA,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1
2016,Female,,Minor,,,USA,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,
2016,Female,,Minor,,,USA,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,
2016,Female,,Minor,,,USA,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,
2016,Female,,Minor,,,USA,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,
2016,Female,,Minor,,,USA,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,
2016,Female,,Minor,,,USA,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,
2016,Female,,Minor,,,USA,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,
2016,Female,,Minor,,,USA,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,
2016,Female,,Minor,,,USA,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,
2016,Female,,Minor,,,USA,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,
2016,Female,,Minor,,,USA,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,
2016,Female,,Minor,,,USA,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,
2016,Female,,Minor,,,USA,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,
2016,Female,,Minor,,,USA,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,
2016,Female,,Minor,,,USA,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,
2016,Female,,Minor,,,USA,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,
2016,Female,,Minor,,,USA,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,
2016,Female,,Minor,,,USA,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,
2016,Female,,Minor,,,USA,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,
2016,Female,,Minor,,,USA,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,
2016,Female,,Minor,,,USA,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,
2016,Female,,Minor,,,USA,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,
2016,Female,,Minor,,,USA,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,
2016,Female,,Minor,,,USA,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,
2016,Female,,Minor,,,USA,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,
2016,Female,,Minor,,,USA,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,
2016,Female,,Minor,,,USA,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,
2016,Female,,Minor,,,USA,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,
2016,Female,,Minor,,,USA,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,
2016,Female,,Minor,,,USA,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,
2016,Female,,Minor,,,USA,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,
2016,Female,,Minor,,,USA,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,
2016,Female,,Minor,,,USA,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,
2016,Female,,Minor,,,USA,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,
2016,Female,,Minor,,,USA,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,
2016,Female,,Minor,,,USA,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,
2016,Female,,Minor,,,USA,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,
2016,Female,,Minor,,,USA,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,
2016,Female,,Minor,,,USA,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,
2016,Female,,Minor,,,USA,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,
2016,Female,,Minor,,,USA,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,
2016,Female,,Minor,,,USA,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,
2016,Female,,Minor,,,USA,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,
2016,Female,,Minor,,,USA,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,
2016,Female,,Minor,,,USA,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,
2016,Female,,Minor,,,USA,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,
2016,Female,,Minor,,,USA,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,
2016,Female,,Minor,,,USA,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,
2016,Female,,Minor,,,USA,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,
2016,Female,,Minor,,,USA,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,
2016,Female,,Minor,,,USA,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,
2016,Female,,Minor,,,USA,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,
2016,Female,,Minor,,,USA,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,
2016,Female,,Minor,,,USA,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,
2016,Female,,Minor,,,USA,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,
2016,Female,,Minor,,,USA,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,
2016,Female,,Minor,,,USA,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,
2016,Female,,Minor,,,USA,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,
2016,Female,,Minor,,,USA,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,
2016,Female,,Minor,,,USA,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,
2016,Female,,Minor,,,USA,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,
2016,Female,,Minor,,,USA,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,
2016,Female,,Minor,,,USA,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,
2016,Female,,Minor,,,USA,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,
2016,Female,,Minor,,,USA,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,
2016,Female,,Minor,,,USA,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,
2016,Female,,Minor,,,USA,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,
2016,Female,,Minor,,,USA,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,
2016,Female,,Minor,,,USA,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,
2016,Female,,Minor,,,USA,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,
2016,Female,,Minor,,,USA,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,
2016,Female,,Minor,,,USA,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,
2016,Female,,Minor,,,USA,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,
2016,Female,,Minor,,,USA,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,
2016,Female,,Minor,,,USA,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,
2016,Female,,Minor,,,USA,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,
2016,Female,,Minor,,,USA,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,
2016,Female,,Minor,,,USA,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,
2016,Female,,Minor,,,USA,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,
2016,Female,,Minor,,,USA,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,
2016,Female,,Minor,,,USA,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,
2016,Female,,Minor,,,USA,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,
2016,Female,,Minor,,,USA,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,
2016,Female,,Minor,,,USA,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,
2016,Female,,Minor,,,USA,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,
2016,Female,,Minor,,,USA,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,
2016,Female,,Minor,,,USA,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,
2016,Female,,Minor,,,USA,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,
2016,Female,,Minor,,,USA,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,
2016,Female,,Minor,,,USA,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,
2016,Female,,Minor,,,USA,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,
2016,Female,,Minor,,,USA,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,
2016,Female,,Minor,,,USA,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,
2016,Female,,Minor,,,USA,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,
2016,Female,,Minor,,,USA,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,
2016,Female,,Minor,,,USA,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,
2016,Female,,Minor,,,USA,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,
2016,Female,,Minor,,,USA,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,
2016,Female,,Minor,,,USA,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,
2016,Female,,Minor,,,USA,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,
2016,Female,,Minor,,,USA,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,
2016,Female,,Minor,,,USA,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,
2016,Female,,Minor,,,USA,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,
2016,Female,,Minor,,,USA,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,
2016,Female,,Minor,,,USA,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,
2016,Female,,Minor,,,USA,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,
2016,Female,,Minor,,,USA,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,
2016,Female,,Minor,,,USA,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,
2016,Female,,Minor,,,USA,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,
2016,Female,,Minor,,,USA,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,
2016,Female,,Minor,,,USA,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,
2016,Female,,Minor,,,USA,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,
2016,Female,,Minor,,,USA,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,
2016,Female,,Minor,,,USA,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,
2016,Female,,Minor,,,USA,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,
2016,Female,,Minor,,,USA,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,
2016,Female,,Minor,,,USA,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,
2016,Female,,Minor,,,USA,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,
2016,Female,,Minor,,,USA,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,
2016,Female,,Minor,,,USA,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,
2016,Female,,Minor,,,USA,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,
2016,Female,,Minor,,GTM,USA,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
2016,Female,,Minor,,GTM,USA,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
2016,Female,,Minor,,USA,USA,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
2016,Female,,Minor,,USA,USA,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
2016,Female,,Minor,,USA,USA,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
2016,Female,,Minor,,USA,USA,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
2016,Female,,Minor,,USA,USA,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
2016,Female,,Minor,,USA,USA,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
2016,Female,,Minor,,USA,USA,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
2016,Female,,Minor,,USA,USA,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
2016,Female,,Minor,,USA,USA,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
2016,Female,,Minor,,USA,USA,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
2016,Female,,Minor,,USA,USA,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
2016,Female,,Minor,,USA,USA,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
2016,Female,,Minor,,USA,USA,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
2016,Female,,Minor,,USA,USA,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
2016,Female,,Minor,,USA,USA,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
2016,Female,,Minor,,USA,USA,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
2016,Female,,Minor,,USA,USA,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
2016,Female,,Minor,,USA,USA,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Female,0--8,,,,USA,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,
2016,Female,0--8,Minor,,,USA,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
2016,Female,0--8,Minor,,,USA,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
2016,Female,0--8,Minor,,,USA,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
2016,Female,0--8,Minor,,,USA,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
2016,Female,0--8,Minor,,,USA,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
2016,Female,0--8,Minor,,USA,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Female,09--17,,,,USA,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,
2016,Female,09--17,,,,USA,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,
2016,Female,09--17,,,,USA,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,
2016,Female,09--17,,,,USA,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,
2016,Female,09--17,,,,USA,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,
2016,Female,09--17,,,,USA,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,
2016,Female,09--17,,,,USA,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,
2016,Female,09--17,,,,USA,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,
2016,Female,09--17,,,,USA,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,
2016,Female,09--17,,,,USA,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,
2016,Female,09--17,,,,USA,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,
2016,Female,09--17,,,,USA,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,
2016,Female,09--17,,,,USA,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,
2016,Female,09--17,,,,USA,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,
2016,Female,09--17,,,,USA,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,
2016,Female,09--17,,,,USA,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,
2016,Female,09--17,,,,USA,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,
2016,Female,09--17,,,,USA,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,
2016,Female,09--17,,,,USA,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,
2016,Female,09--17,,,,USA,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,
2016,Female,09--17,,,,USA,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,
2016,Female,09--17,,,,USA,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,
2016,Female,09--17,,,,USA,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,
2016,Female,09--17,,,,USA,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,
2016,Female,09--17,,,,USA,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,
2016,Female,09--17,,,,USA,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,
2016,Female,09--17,,,,USA,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
2016,Female,09--17,,,USA,USA,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
2016,Female,09--17,,,USA,USA,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
2016,Female,09--17,,,USA,USA,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
2016,Female,09--17,,,USA,USA,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
2016,Female,09--17,,,USA,USA,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
2016,Female,09--17,Minor,,,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2016,Female,09--17,Minor,,,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2016,Female,09--17,Minor,,,USA,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
2016,Female,09--17,Minor,,,USA,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
2016,Female,09--17,Minor,,,USA,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
2016,Female,09--17,Minor,,,USA,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
2016,Female,09--17,Minor,,,USA,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
2016,Female,09--17,Minor,,,USA,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
2016,Female,09--17,Minor,,,USA,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
2016,Female,09--17,Minor,,,USA,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
2016,Female,09--17,Minor,,,USA,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
2016,Female,09--17,Minor,,,USA,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
2016,Female,09--17,Minor,,,USA,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
2016,Female,09--17,Minor,,,USA,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
2016,Female,09--17,Minor,,,USA,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
2016,Female,09--17,Minor,,,USA,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
2016,Female,09--17,Minor,,,USA,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
2016,Female,09--17,Minor,,,USA,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
2016,Female,09--17,Minor,,,USA,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
2016,Female,09--17,Minor,,,USA,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
2016,Female,09--17,Minor,,,USA,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
2016,Female,09--17,Minor,,,USA,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
2016,Female,09--17,Minor,,,USA,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
2016,Female,09--17,Minor,,,USA,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
2016,Female,09--17,Minor,,,USA,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
2016,Female,09--17,Minor,,,USA,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
2016,Female,09--17,Minor,,,USA,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
2016,Female,09--17,Minor,,,USA,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
